#TYPE System.IO.DirectoryInfo
"PSPath","PSParentPath","PSChildName","PSDrive","PSProvider","PSIsContainer","Mode","BaseName","Target","LinkType","Name","FullName","Parent","Exists","Root","Extension","CreationTime","CreationTimeUtc","LastAccessTime","LastAccessTimeUtc","LastWriteTime","LastWriteTimeUtc","Attributes"
"Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\Cytology\Cytology Questions- 2.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\Cytology","Cytology Questions- 2.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Cytology Questions- 2",,,"Cytology Questions- 2.pdf","Y:\dco10003\M Drive, 06-28-19\Cytology\Cytology Questions- 2.pdf",,"True",,".pdf","7/10/2019 5:11:39 PM","7/10/2019 9:11:39 PM","7/10/2019 5:11:39 PM","7/10/2019 9:11:39 PM","2/13/2012 10:49:28 AM","2/13/2012 3:49:28 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\Cytology\Cytology Questions- 3.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\Cytology","Cytology Questions- 3.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Cytology Questions- 3",,,"Cytology Questions- 3.pdf","Y:\dco10003\M Drive, 06-28-19\Cytology\Cytology Questions- 3.pdf",,"True",,".pdf","7/10/2019 5:11:39 PM","7/10/2019 9:11:39 PM","7/10/2019 5:11:39 PM","7/10/2019 9:11:39 PM","2/13/2012 10:51:02 AM","2/13/2012 3:51:02 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\Cytology\Cytology Questions- 4.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\Cytology","Cytology Questions- 4.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Cytology Questions- 4",,,"Cytology Questions- 4.pdf","Y:\dco10003\M Drive, 06-28-19\Cytology\Cytology Questions- 4.pdf",,"True",,".pdf","7/10/2019 5:11:39 PM","7/10/2019 9:11:39 PM","7/10/2019 5:11:39 PM","7/10/2019 9:11:39 PM","2/13/2012 10:51:56 AM","2/13/2012 3:51:56 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\Cytology\Endocervical Adenocarcinoma, 01-11-16.pptx","Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\Cytology","Endocervical Adenocarcinoma, 01-11-16.pptx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Endocervical Adenocarcinoma, 01-11-16",,,"Endocervical Adenocarcinoma, 01-11-16.pptx","Y:\dco10003\M Drive, 06-28-19\Cytology\Endocervical Adenocarcinoma, 01-11-16.pptx",,"True",,".pptx","7/10/2019 5:11:40 PM","7/10/2019 9:11:40 PM","7/10/2019 5:11:40 PM","7/10/2019 9:11:40 PM","1/12/2016 2:05:36 PM","1/12/2016 7:05:36 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\Cytology\ROSE Cytology Presentation.pptx","Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\Cytology","ROSE Cytology Presentation.pptx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","ROSE Cytology Presentation",,,"ROSE Cytology Presentation.pptx","Y:\dco10003\M Drive, 06-28-19\Cytology\ROSE Cytology Presentation.pptx",,"True",,".pptx","7/10/2019 5:11:44 PM","7/10/2019 9:11:44 PM","7/10/2019 5:11:44 PM","7/10/2019 9:11:44 PM","12/17/2015 4:39:56 PM","12/17/2015 9:39:56 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\Fejomi\Creaciones Fejomi Furniture Catalog.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\Fejomi","Creaciones Fejomi Furniture Catalog.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Creaciones Fejomi Furniture Catalog",,,"Creaciones Fejomi Furniture Catalog.pdf","Y:\dco10003\M Drive, 06-28-19\Fejomi\Creaciones Fejomi Furniture Catalog.pdf",,"True",,".pdf","7/10/2019 5:11:46 PM","7/10/2019 9:11:46 PM","7/10/2019 5:11:46 PM","7/10/2019 9:11:46 PM","11/20/2017 2:30:14 PM","11/20/2017 7:30:14 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\Fejomi\ef. 680 Marquetry.JPG","Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\Fejomi","ef. 680 Marquetry.JPG","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","ef. 680 Marquetry",,,"ef. 680 Marquetry.JPG","Y:\dco10003\M Drive, 06-28-19\Fejomi\ef. 680 Marquetry.JPG",,"True",,".JPG","7/10/2019 5:12:07 PM","7/10/2019 9:12:07 PM","7/10/2019 5:12:07 PM","7/10/2019 9:12:07 PM","11/20/2017 2:30:16 PM","11/20/2017 7:30:16 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\Fejomi\Fejomi Bed Specifications, 02-16-18 .pdf","Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\Fejomi","Fejomi Bed Specifications, 02-16-18 .pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Fejomi Bed Specifications, 02-16-18 ",,,"Fejomi Bed Specifications, 02-16-18 .pdf","Y:\dco10003\M Drive, 06-28-19\Fejomi\Fejomi Bed Specifications, 02-16-18 .pdf",,"True",,".pdf","7/10/2019 5:12:08 PM","7/10/2019 9:12:08 PM","7/10/2019 5:12:08 PM","7/10/2019 9:12:08 PM","2/16/2018 2:03:06 PM","2/16/2018 7:03:06 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\Fejomi\Fejomi Bed Specifications, 02-16-18.docx","Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\Fejomi","Fejomi Bed Specifications, 02-16-18.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Fejomi Bed Specifications, 02-16-18",,,"Fejomi Bed Specifications, 02-16-18.docx","Y:\dco10003\M Drive, 06-28-19\Fejomi\Fejomi Bed Specifications, 02-16-18.docx",,"True",,".docx","7/10/2019 5:12:08 PM","7/10/2019 9:12:08 PM","7/10/2019 5:12:08 PM","7/10/2019 9:12:08 PM","2/16/2018 1:59:12 PM","2/16/2018 6:59:12 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\Fejomi\FEJOMI-JUN-0003 BUENA.JPG","Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\Fejomi","FEJOMI-JUN-0003 BUENA.JPG","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","FEJOMI-JUN-0003 BUENA",,,"FEJOMI-JUN-0003 BUENA.JPG","Y:\dco10003\M Drive, 06-28-19\Fejomi\FEJOMI-JUN-0003 BUENA.JPG",,"True",,".JPG","7/10/2019 5:12:08 PM","7/10/2019 9:12:08 PM","7/10/2019 5:12:08 PM","7/10/2019 9:12:08 PM","11/20/2017 2:30:16 PM","11/20/2017 7:30:16 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\Fejomi\Ref. 680 Upholstery.JPG","Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\Fejomi","Ref. 680 Upholstery.JPG","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Ref. 680 Upholstery",,,"Ref. 680 Upholstery.JPG","Y:\dco10003\M Drive, 06-28-19\Fejomi\Ref. 680 Upholstery.JPG",,"True",,".JPG","7/10/2019 5:12:09 PM","7/10/2019 9:12:09 PM","7/10/2019 5:12:09 PM","7/10/2019 9:12:09 PM","11/20/2017 2:30:18 PM","11/20/2017 7:30:18 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\Fejomi\Ref. 739.JPG","Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\Fejomi","Ref. 739.JPG","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Ref. 739",,,"Ref. 739.JPG","Y:\dco10003\M Drive, 06-28-19\Fejomi\Ref. 739.JPG",,"True",,".JPG","7/10/2019 5:12:10 PM","7/10/2019 9:12:10 PM","7/10/2019 5:12:10 PM","7/10/2019 9:12:10 PM","11/20/2017 2:29:26 PM","11/20/2017 7:29:26 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\Fejomi\Ref. 752 office set.JPG","Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\Fejomi","Ref. 752 office set.JPG","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Ref. 752 office set",,,"Ref. 752 office set.JPG","Y:\dco10003\M Drive, 06-28-19\Fejomi\Ref. 752 office set.JPG",,"True",,".JPG","7/10/2019 5:12:11 PM","7/10/2019 9:12:11 PM","7/10/2019 5:12:11 PM","7/10/2019 9:12:11 PM","11/20/2017 2:29:34 PM","11/20/2017 7:29:34 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\Fejomi\WARDROBE.JPG","Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\Fejomi","WARDROBE.JPG","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","WARDROBE",,,"WARDROBE.JPG","Y:\dco10003\M Drive, 06-28-19\Fejomi\WARDROBE.JPG",,"True",,".JPG","7/10/2019 5:12:12 PM","7/10/2019 9:12:12 PM","7/10/2019 5:12:12 PM","7/10/2019 9:12:12 PM","11/20/2017 2:29:44 PM","11/20/2017 7:29:44 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology\GI and Liver Pathology Diagnoses","Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology","GI and Liver Pathology Diagnoses","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","GI and Liver Pathology Diagnoses",,,"GI and Liver Pathology Diagnoses","Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology\GI and Liver Pathology Diagnoses","GI and Liver Pathology","True","Y:\","","7/10/2019 5:12:15 PM","7/10/2019 9:12:15 PM","8/15/2019 3:42:41 PM","8/15/2019 7:42:41 PM","8/15/2019 3:42:41 PM","8/15/2019 7:42:41 PM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology\GI Educational Material","Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology","GI Educational Material","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","GI Educational Material",,,"GI Educational Material","Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology\GI Educational Material","GI and Liver Pathology","True","Y:\","","7/10/2019 5:12:18 PM","7/10/2019 9:12:18 PM","5/11/2020 4:27:15 PM","5/11/2020 8:27:15 PM","5/11/2020 4:27:15 PM","5/11/2020 8:27:15 PM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology\GI Journal Club","Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology","GI Journal Club","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","GI Journal Club",,,"GI Journal Club","Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology\GI Journal Club","GI and Liver Pathology","True","Y:\","","7/10/2019 5:15:18 PM","7/10/2019 9:15:18 PM","8/21/2020 9:02:56 AM","8/21/2020 1:02:56 PM","8/21/2020 9:02:56 AM","8/21/2020 1:02:56 PM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology\GI Tumor Board","Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology","GI Tumor Board","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","GI Tumor Board",,,"GI Tumor Board","Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology\GI Tumor Board","GI and Liver Pathology","True","Y:\","","7/10/2019 5:15:26 PM","7/10/2019 9:15:26 PM","7/10/2019 5:15:32 PM","7/10/2019 9:15:32 PM","7/10/2019 5:15:32 PM","7/10/2019 9:15:32 PM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology\Journal Articles","Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology","Journal Articles","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","Journal Articles",,,"Journal Articles","Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology\Journal Articles","GI and Liver Pathology","True","Y:\","","7/10/2019 5:15:33 PM","7/10/2019 9:15:33 PM","7/10/2019 5:15:43 PM","7/10/2019 9:15:43 PM","7/10/2019 5:15:43 PM","7/10/2019 9:15:43 PM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology\MANEC","Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology","MANEC","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","MANEC",,,"MANEC","Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology\MANEC","GI and Liver Pathology","True","Y:\","","7/10/2019 5:15:43 PM","7/10/2019 9:15:43 PM","7/10/2019 5:15:49 PM","7/10/2019 9:15:49 PM","7/10/2019 5:15:49 PM","7/10/2019 9:15:49 PM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology\MMRD","Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology","MMRD","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","MMRD",,,"MMRD","Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology\MMRD","GI and Liver Pathology","True","Y:\","","7/10/2019 5:16:01 PM","7/10/2019 9:16:01 PM","7/10/2019 5:16:12 PM","7/10/2019 9:16:12 PM","7/10/2019 5:16:12 PM","7/10/2019 9:16:12 PM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology\SATB2","Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology","SATB2","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","SATB2",,,"SATB2","Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology\SATB2","GI and Liver Pathology","True","Y:\","","7/10/2019 5:16:15 PM","7/10/2019 9:16:15 PM","7/10/2019 5:16:57 PM","7/10/2019 9:16:57 PM","7/10/2019 5:16:57 PM","7/10/2019 9:16:57 PM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology\Common Special Stains.docx","Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology","Common Special Stains.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Common Special Stains",,,"Common Special Stains.docx","Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology\Common Special Stains.docx",,"True",,".docx","7/10/2019 5:12:13 PM","7/10/2019 9:12:13 PM","7/10/2019 5:12:13 PM","7/10/2019 9:12:13 PM","10/31/2018 6:56:24 PM","10/31/2018 10:56:24 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology\GI Grossing Templates.docx","Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology","GI Grossing Templates.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","GI Grossing Templates",,,"GI Grossing Templates.docx","Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology\GI Grossing Templates.docx",,"True",,".docx","7/10/2019 5:12:13 PM","7/10/2019 9:12:13 PM","7/10/2019 5:12:13 PM","7/10/2019 9:12:13 PM","11/3/2017 2:37:50 PM","11/3/2017 6:37:50 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology\GI Schedule, 11-2018 to 06-31-19.xlsx","Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology","GI Schedule, 11-2018 to 06-31-19.xlsx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","GI Schedule, 11-2018 to 06-31-19",,,"GI Schedule, 11-2018 to 06-31-19.xlsx","Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology\GI Schedule, 11-2018 to 06-31-19.xlsx",,"True",,".xlsx","7/10/2019 5:12:14 PM","7/10/2019 9:12:14 PM","7/10/2019 5:12:14 PM","7/10/2019 9:12:14 PM","4/3/2019 1:52:52 PM","4/3/2019 5:52:52 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology\HER2 Summary.docx","Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology","HER2 Summary.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","HER2 Summary",,,"HER2 Summary.docx","Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology\HER2 Summary.docx",,"True",,".docx","7/10/2019 5:12:14 PM","7/10/2019 9:12:14 PM","7/10/2019 5:12:14 PM","7/10/2019 9:12:14 PM","6/10/2019 4:41:36 PM","6/10/2019 8:41:36 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology\MMR Testing Workflow.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology","MMR Testing Workflow.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","MMR Testing Workflow",,,"MMR Testing Workflow.pdf","Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology\MMR Testing Workflow.pdf",,"True",,".pdf","7/10/2019 5:12:14 PM","7/10/2019 9:12:14 PM","7/10/2019 5:12:14 PM","7/10/2019 9:12:14 PM","4/5/2019 2:41:22 PM","4/5/2019 6:41:22 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology\Pathology Signout Check List.docx","Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology","Pathology Signout Check List.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Pathology Signout Check List",,,"Pathology Signout Check List.docx","Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology\Pathology Signout Check List.docx",,"True",,".docx","7/10/2019 5:12:14 PM","7/10/2019 9:12:14 PM","7/10/2019 5:12:14 PM","7/10/2019 9:12:14 PM","1/9/2019 3:37:52 PM","1/9/2019 8:37:52 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology\UPMC Magee Master Antibody List.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology","UPMC Magee Master Antibody List.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","UPMC Magee Master Antibody List",,,"UPMC Magee Master Antibody List.pdf","Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology\UPMC Magee Master Antibody List.pdf",,"True",,".pdf","7/10/2019 5:12:14 PM","7/10/2019 9:12:14 PM","7/10/2019 5:12:14 PM","7/10/2019 9:12:14 PM","10/29/2018 10:00:22 AM","10/29/2018 2:00:22 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology\UPMC Presbyterian Master Antibody List.docx","Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology","UPMC Presbyterian Master Antibody List.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","UPMC Presbyterian Master Antibody List",,,"UPMC Presbyterian Master Antibody List.docx","Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology\UPMC Presbyterian Master Antibody List.docx",,"True",,".docx","7/10/2019 5:12:14 PM","7/10/2019 9:12:14 PM","7/10/2019 5:12:14 PM","7/10/2019 9:12:14 PM","10/29/2018 9:57:26 AM","10/29/2018 1:57:26 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology\UW Molecular Microbiology Requisition.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology","UW Molecular Microbiology Requisition.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","UW Molecular Microbiology Requisition",,,"UW Molecular Microbiology Requisition.pdf","Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology\UW Molecular Microbiology Requisition.pdf",,"True",,".pdf","7/10/2019 5:12:14 PM","7/10/2019 9:12:14 PM","7/10/2019 5:12:14 PM","7/10/2019 9:12:14 PM","1/23/2018 1:33:24 PM","1/23/2018 6:33:24 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology\GI and Liver Pathology Diagnoses\Prior","Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology\GI and Liver Pathology Diagnoses","Prior","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","Prior",,,"Prior","Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology\GI and Liver Pathology Diagnoses\Prior","GI and Liver Pathology Diagnoses","True","Y:\","","7/10/2019 5:12:16 PM","7/10/2019 9:12:16 PM","7/10/2019 5:12:18 PM","7/10/2019 9:12:18 PM","7/10/2019 5:12:18 PM","7/10/2019 9:12:18 PM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology\GI and Liver Pathology Diagnoses\GI Grossing templates.docx","Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology\GI and Liver Pathology Diagnoses","GI Grossing templates.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","GI Grossing templates",,,"GI Grossing templates.docx","Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology\GI and Liver Pathology Diagnoses\GI Grossing templates.docx",,"True",,".docx","7/10/2019 5:12:15 PM","7/10/2019 9:12:15 PM","7/10/2019 5:12:15 PM","7/10/2019 9:12:15 PM","9/20/2018 8:36:40 PM","9/21/2018 12:36:40 AM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology\GI and Liver Pathology Diagnoses\GI Pathology Diagnoses, 06-21-19.docx","Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology\GI and Liver Pathology Diagnoses","GI Pathology Diagnoses, 06-21-19.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","GI Pathology Diagnoses, 06-21-19",,,"GI Pathology Diagnoses, 06-21-19.docx","Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology\GI and Liver Pathology Diagnoses\GI Pathology Diagnoses, 06-21-19.docx",,"True",,".docx","7/10/2019 5:12:15 PM","7/10/2019 9:12:15 PM","7/10/2019 5:12:15 PM","7/10/2019 9:12:15 PM","6/27/2019 7:17:12 PM","6/27/2019 11:17:12 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology\GI and Liver Pathology Diagnoses\GI Pathology Diagnoses, 06-27-19.docx","Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology\GI and Liver Pathology Diagnoses","GI Pathology Diagnoses, 06-27-19.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","GI Pathology Diagnoses, 06-27-19",,,"GI Pathology Diagnoses, 06-27-19.docx","Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology\GI and Liver Pathology Diagnoses\GI Pathology Diagnoses, 06-27-19.docx",,"True",,".docx","7/10/2019 5:12:15 PM","7/10/2019 9:12:15 PM","7/10/2019 5:12:15 PM","7/10/2019 9:12:15 PM","6/27/2019 7:18:24 PM","6/27/2019 11:18:24 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology\GI and Liver Pathology Diagnoses\GI Quick Texts- Davison.xlsx","Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology\GI and Liver Pathology Diagnoses","GI Quick Texts- Davison.xlsx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","GI Quick Texts- Davison",,,"GI Quick Texts- Davison.xlsx","Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology\GI and Liver Pathology Diagnoses\GI Quick Texts- Davison.xlsx",,"True",,".xlsx","7/10/2019 5:12:15 PM","7/10/2019 9:12:15 PM","7/10/2019 5:12:15 PM","7/10/2019 9:12:15 PM","7/5/2018 4:27:16 PM","7/5/2018 8:27:16 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology\GI and Liver Pathology Diagnoses\GIQ Pathology Pai Terminology.pptx","Microsoft.PowerShell.Core\FileSystem::Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology\GI and Liver Pathology Diagnoses","GIQ Pathology Pai Terminology.pptx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","GIQ Pathology Pai Terminology",,,"GIQ Pathology Pai Terminology.pptx","Y:\dco10003\M Drive, 06-28-19\GI and Liver Pathology\GI and Liver Pathology Diagnoses\GIQ Pathology Pai Terminology.pptx",,"True",,".pptx","7/10/2019 5:12:15 PM","7/10/2019 9:12:15 PM","7/10/2019 5:12:15 PM","7/10/2019 9:12:15 PM","7/12/2018 10:15:16 AM","7/12/2018 2:15:16 PM","Archive, NotContentIndexed"
