#TYPE System.IO.DirectoryInfo
"PSPath","PSParentPath","PSChildName","PSDrive","PSProvider","PSIsContainer","Mode","BaseName","Target","LinkType","Name","FullName","Parent","Exists","Root","Extension","CreationTime","CreationTimeUtc","LastAccessTime","LastAccessTimeUtc","LastWriteTime","LastWriteTimeUtc","Attributes"
"Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\Call Schedules\Excel sheets\Number of Resident Call Rotation.xlsx","Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\Call Schedules\Excel sheets","Number of Resident Call Rotation.xlsx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Number of Resident Call Rotation",,,"Number of Resident Call Rotation.xlsx","Y:\Chief-Resident-Andrea\Call Schedules\Excel sheets\Number of Resident Call Rotation.xlsx",,"True",,".xlsx","5/29/2020 11:10:52 AM","5/29/2020 3:10:52 PM","5/29/2020 11:10:52 AM","5/29/2020 3:10:52 PM","4/30/2012 11:12:12 AM","4/30/2012 3:12:12 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules\Call Jan~ June 2013.doc","Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules","Call Jan~ June 2013.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Call Jan~ June 2013",,,"Call Jan~ June 2013.doc","Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules\Call Jan~ June 2013.doc",,"True",,".doc","5/29/2020 11:10:52 AM","5/29/2020 3:10:52 PM","5/29/2020 11:10:52 AM","5/29/2020 3:10:52 PM","12/12/2012 5:26:17 PM","12/12/2012 10:26:17 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules\Call July~Dec 2012.doc","Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules","Call July~Dec 2012.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Call July~Dec 2012",,,"Call July~Dec 2012.doc","Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules\Call July~Dec 2012.doc",,"True",,".doc","5/29/2020 11:10:52 AM","5/29/2020 3:10:52 PM","5/29/2020 11:10:52 AM","5/29/2020 3:10:52 PM","6/4/2012 2:49:56 PM","6/4/2012 6:49:56 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules\Call Schedule  July - Dec 2010.doc","Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules","Call Schedule  July - Dec 2010.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Call Schedule  July - Dec 2010",,,"Call Schedule  July - Dec 2010.doc","Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules\Call Schedule  July - Dec 2010.doc",,"True",,".doc","5/29/2020 11:10:52 AM","5/29/2020 3:10:52 PM","5/29/2020 11:10:52 AM","5/29/2020 3:10:52 PM","12/9/2010 4:16:21 PM","12/9/2010 9:16:21 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules\Call Schedule Jan - Jun 2012.xlsx","Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules","Call Schedule Jan - Jun 2012.xlsx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Call Schedule Jan - Jun 2012",,,"Call Schedule Jan - Jun 2012.xlsx","Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules\Call Schedule Jan - Jun 2012.xlsx",,"True",,".xlsx","5/29/2020 11:10:52 AM","5/29/2020 3:10:52 PM","5/29/2020 11:10:52 AM","5/29/2020 3:10:52 PM","6/18/2014 12:24:54 PM","6/18/2014 4:24:54 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules\CALL SCHEDULE Jan - June 2009.doc","Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules","CALL SCHEDULE Jan - June 2009.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","CALL SCHEDULE Jan - June 2009",,,"CALL SCHEDULE Jan - June 2009.doc","Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules\CALL SCHEDULE Jan - June 2009.doc",,"True",,".doc","5/29/2020 11:10:52 AM","5/29/2020 3:10:52 PM","5/29/2020 11:10:52 AM","5/29/2020 3:10:52 PM","5/28/2009 10:19:05 AM","5/28/2009 2:19:05 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules\CALL SCHEDULE Jan-Jun 2008.doc","Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules","CALL SCHEDULE Jan-Jun 2008.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","CALL SCHEDULE Jan-Jun 2008",,,"CALL SCHEDULE Jan-Jun 2008.doc","Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules\CALL SCHEDULE Jan-Jun 2008.doc",,"True",,".doc","5/29/2020 11:10:52 AM","5/29/2020 3:10:52 PM","5/29/2020 11:10:52 AM","5/29/2020 3:10:52 PM","5/8/2008 9:42:00 AM","5/8/2008 1:42:00 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules\CALL SCHEDULE Jan-Jun 2013.doc","Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules","CALL SCHEDULE Jan-Jun 2013.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","CALL SCHEDULE Jan-Jun 2013",,,"CALL SCHEDULE Jan-Jun 2013.doc","Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules\CALL SCHEDULE Jan-Jun 2013.doc",,"True",,".doc","5/29/2020 11:10:52 AM","5/29/2020 3:10:52 PM","5/29/2020 11:10:52 AM","5/29/2020 3:10:52 PM","12/12/2012 2:34:02 PM","12/12/2012 7:34:02 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules\Call Schedule Jan-June 2011.doc","Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules","Call Schedule Jan-June 2011.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Call Schedule Jan-June 2011",,,"Call Schedule Jan-June 2011.doc","Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules\Call Schedule Jan-June 2011.doc",,"True",,".doc","5/29/2020 11:10:52 AM","5/29/2020 3:10:52 PM","5/29/2020 11:10:52 AM","5/29/2020 3:10:52 PM","12/10/2010 10:37:38 AM","12/10/2010 3:37:38 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules\Call Schedule January - June 2010.doc","Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules","Call Schedule January - June 2010.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Call Schedule January - June 2010",,,"Call Schedule January - June 2010.doc","Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules\Call Schedule January - June 2010.doc",,"True",,".doc","5/29/2020 11:10:52 AM","5/29/2020 3:10:52 PM","5/29/2020 11:10:52 AM","5/29/2020 3:10:52 PM","4/21/2010 7:01:42 AM","4/21/2010 11:01:42 AM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules\Call Schedule January-June 2014.docx","Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules","Call Schedule January-June 2014.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Call Schedule January-June 2014",,,"Call Schedule January-June 2014.docx","Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules\Call Schedule January-June 2014.docx",,"True",,".docx","5/29/2020 11:10:52 AM","5/29/2020 3:10:52 PM","5/29/2020 11:10:52 AM","5/29/2020 3:10:52 PM","4/28/2014 10:11:25 AM","4/28/2014 2:11:25 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules\Call schedule January-June 2015.docx","Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules","Call schedule January-June 2015.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Call schedule January-June 2015",,,"Call schedule January-June 2015.docx","Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules\Call schedule January-June 2015.docx",,"True",,".docx","5/29/2020 11:10:52 AM","5/29/2020 3:10:52 PM","5/29/2020 11:10:52 AM","5/29/2020 3:10:52 PM","2/24/2015 2:57:13 PM","2/24/2015 7:57:13 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules\Call schedule January-June 2015.docx - Shortcut.lnk","Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules","Call schedule January-June 2015.docx - Shortcut.lnk","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Call schedule January-June 2015.docx - Shortcut",,,"Call schedule January-June 2015.docx - Shortcut.lnk","Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules\Call schedule January-June 2015.docx - Shortcut.lnk",,"True",,".lnk","5/29/2020 11:10:53 AM","5/29/2020 3:10:53 PM","5/29/2020 11:10:53 AM","5/29/2020 3:10:53 PM","6/25/2014 10:18:20 AM","6/25/2014 2:18:20 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules\CALL SCHEDULE Jul-Dec 2007.doc","Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules","CALL SCHEDULE Jul-Dec 2007.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","CALL SCHEDULE Jul-Dec 2007",,,"CALL SCHEDULE Jul-Dec 2007.doc","Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules\CALL SCHEDULE Jul-Dec 2007.doc",,"True",,".doc","5/29/2020 11:10:53 AM","5/29/2020 3:10:53 PM","5/29/2020 11:10:53 AM","5/29/2020 3:10:53 PM","10/11/2007 4:04:28 PM","10/11/2007 8:04:28 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules\CALL SCHEDULE JULY - DECEMBER 2008.doc","Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules","CALL SCHEDULE JULY - DECEMBER 2008.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","CALL SCHEDULE JULY - DECEMBER 2008",,,"CALL SCHEDULE JULY - DECEMBER 2008.doc","Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules\CALL SCHEDULE JULY - DECEMBER 2008.doc",,"True",,".doc","5/29/2020 11:10:53 AM","5/29/2020 3:10:53 PM","5/29/2020 11:10:53 AM","5/29/2020 3:10:53 PM","5/9/2008 12:35:26 PM","5/9/2008 4:35:26 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules\Call schedule July-December 2013.docx","Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules","Call schedule July-December 2013.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Call schedule July-December 2013",,,"Call schedule July-December 2013.docx","Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules\Call schedule July-December 2013.docx",,"True",,".docx","5/29/2020 11:10:53 AM","5/29/2020 3:10:53 PM","5/29/2020 11:10:53 AM","5/29/2020 3:10:53 PM","9/24/2013 8:14:23 AM","9/24/2013 12:14:23 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules\Call schedule July-December 2014.docx","Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules","Call schedule July-December 2014.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Call schedule July-December 2014",,,"Call schedule July-December 2014.docx","Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules\Call schedule July-December 2014.docx",,"True",,".docx","5/29/2020 11:10:53 AM","5/29/2020 3:10:53 PM","5/29/2020 11:10:53 AM","5/29/2020 3:10:53 PM","10/14/2014 7:59:46 AM","10/14/2014 11:59:46 AM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules\Call schedule July-December 2014.docx - Shortcut.lnk","Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules","Call schedule July-December 2014.docx - Shortcut.lnk","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Call schedule July-December 2014.docx - Shortcut",,,"Call schedule July-December 2014.docx - Shortcut.lnk","Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules\Call schedule July-December 2014.docx - Shortcut.lnk",,"True",,".lnk","5/29/2020 11:10:53 AM","5/29/2020 3:10:53 PM","5/29/2020 11:10:53 AM","5/29/2020 3:10:53 PM","6/25/2014 10:18:20 AM","6/25/2014 2:18:20 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules\Call Schedule Revised  July - Dec 2009.doc","Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules","Call Schedule Revised  July - Dec 2009.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Call Schedule Revised  July - Dec 2009",,,"Call Schedule Revised  July - Dec 2009.doc","Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules\Call Schedule Revised  July - Dec 2009.doc",,"True",,".doc","5/29/2020 11:10:53 AM","5/29/2020 3:10:53 PM","5/29/2020 11:10:53 AM","5/29/2020 3:10:53 PM","7/31/2009 1:55:34 PM","7/31/2009 5:55:34 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules\Call Schedule _July - Dec 2011 updated.doc","Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules","Call Schedule _July - Dec 2011 updated.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Call Schedule _July - Dec 2011 updated",,,"Call Schedule _July - Dec 2011 updated.doc","Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules\Call Schedule _July - Dec 2011 updated.doc",,"True",,".doc","5/29/2020 11:10:53 AM","5/29/2020 3:10:53 PM","5/29/2020 11:10:53 AM","5/29/2020 3:10:53 PM","1/4/2012 3:51:10 PM","1/4/2012 8:51:10 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules\Call Schedule _July - Dec 2011.doc","Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules","Call Schedule _July - Dec 2011.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Call Schedule _July - Dec 2011",,,"Call Schedule _July - Dec 2011.doc","Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules\Call Schedule _July - Dec 2011.doc",,"True",,".doc","5/29/2020 11:10:53 AM","5/29/2020 3:10:53 PM","5/29/2020 11:10:53 AM","5/29/2020 3:10:53 PM","11/17/2011 8:36:27 AM","11/17/2011 1:36:27 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules\Compiled Resident Calls 2012-2015.xlsx","Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules","Compiled Resident Calls 2012-2015.xlsx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Compiled Resident Calls 2012-2015",,,"Compiled Resident Calls 2012-2015.xlsx","Y:\Chief-Resident-Andrea\Call Schedules\Old Call Schedules\Compiled Resident Calls 2012-2015.xlsx",,"True",,".xlsx","5/29/2020 11:10:53 AM","5/29/2020 3:10:53 PM","5/29/2020 11:10:53 AM","5/29/2020 3:10:53 PM","1/27/2015 11:21:44 AM","1/27/2015 4:21:44 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\COVID-19 Related\Hospital and Clinic After hours Contact List (UPDATED 31 Mar 2020).xls","Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\COVID-19 Related","Hospital and Clinic After hours Contact List (UPDATED 31 Mar 2020).xls","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Hospital and Clinic After hours Contact List (UPDATED 31 Mar 2020)",,,"Hospital and Clinic After hours Contact List (UPDATED 31 Mar 2020).xls","Y:\Chief-Resident-Andrea\COVID-19 Related\Hospital and Clinic After hours Contact List (UPDATED 31 Mar 2020).xls",,"True",,".xls","5/29/2020 11:10:53 AM","5/29/2020 3:10:53 PM","5/29/2020 11:10:53 AM","5/29/2020 3:10:53 PM","3/31/2020 5:21:10 PM","3/31/2020 9:21:10 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\COVID-19 Related\Job Aid Procedure for Resident Review and Prioritization Process for Ruby Molecular COVID v1-2.docx","Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\COVID-19 Related","Job Aid Procedure for Resident Review and Prioritization Process for Ruby Molecular COVID v1-2.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Job Aid Procedure for Resident Review and Prioritization Process for Ruby Molecular COVID v1-2",,,"Job Aid Procedure for Resident Review and Prioritization Process for Ruby Molecular COVID v1-2.docx","Y:\Chief-Resident-Andrea\COVID-19 Related\Job Aid Procedure for Resident Review and Prioritization Process for Ruby Molecular COVID v1-2.docx",,"True",,".docx","5/29/2020 11:10:53 AM","5/29/2020 3:10:53 PM","5/29/2020 11:10:53 AM","5/29/2020 3:10:53 PM","4/2/2020 8:05:19 AM","4/2/2020 12:05:19 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\COVID-19 Related\Job Aid Procedure for Resident Review and Prioritization Process for Ruby Molecular COVID v1-2.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\COVID-19 Related","Job Aid Procedure for Resident Review and Prioritization Process for Ruby Molecular COVID v1-2.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Job Aid Procedure for Resident Review and Prioritization Process for Ruby Molecular COVID v1-2",,,"Job Aid Procedure for Resident Review and Prioritization Process for Ruby Molecular COVID v1-2.pdf","Y:\Chief-Resident-Andrea\COVID-19 Related\Job Aid Procedure for Resident Review and Prioritization Process for Ruby Molecular COVID v1-2.pdf",,"True",,".pdf","5/29/2020 11:10:53 AM","5/29/2020 3:10:53 PM","5/29/2020 11:10:53 AM","5/29/2020 3:10:53 PM","4/2/2020 8:36:08 AM","4/2/2020 12:36:08 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\COVID-19 Related\Procedure for Resident Review and Prioritization Process for Ruby Molecular COVID v1-2.docx","Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\COVID-19 Related","Procedure for Resident Review and Prioritization Process for Ruby Molecular COVID v1-2.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Procedure for Resident Review and Prioritization Process for Ruby Molecular COVID v1-2",,,"Procedure for Resident Review and Prioritization Process for Ruby Molecular COVID v1-2.docx","Y:\Chief-Resident-Andrea\COVID-19 Related\Procedure for Resident Review and Prioritization Process for Ruby Molecular COVID v1-2.docx",,"True",,".docx","5/29/2020 11:10:53 AM","5/29/2020 3:10:53 PM","5/29/2020 11:10:53 AM","5/29/2020 3:10:53 PM","4/2/2020 8:05:08 AM","4/2/2020 12:05:08 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\COVID-19 Related\Procedure for Resident Review and Prioritization Process for Ruby Molecular COVID v1-2.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\COVID-19 Related","Procedure for Resident Review and Prioritization Process for Ruby Molecular COVID v1-2.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Procedure for Resident Review and Prioritization Process for Ruby Molecular COVID v1-2",,,"Procedure for Resident Review and Prioritization Process for Ruby Molecular COVID v1-2.pdf","Y:\Chief-Resident-Andrea\COVID-19 Related\Procedure for Resident Review and Prioritization Process for Ruby Molecular COVID v1-2.pdf",,"True",,".pdf","5/29/2020 11:10:53 AM","5/29/2020 3:10:53 PM","5/29/2020 11:10:53 AM","5/29/2020 3:10:53 PM","4/2/2020 8:36:26 AM","4/2/2020 12:36:26 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\COVID-19 Related\Transportation and Receipt of Decedents with Highly Infectious Pathogens- COVID 19 and other respiratory Pathogens.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\COVID-19 Related","Transportation and Receipt of Decedents with Highly Infectious Pathogens- COVID 19 and other respiratory Pathogens.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Transportation and Receipt of Decedents with Highly Infectious Pathogens- COVID 19 and other respiratory Pathogens",,,"Transportation and Receipt of Decedents with Highly Infectious Pathogens- COVID 19 and other respiratory Pathogens.pdf","Y:\Chief-Resident-Andrea\COVID-19 Related\Transportation and Receipt of Decedents with Highly Infectious Pathogens- COVID 19 and other respiratory Pathogens.pdf",,"True",,".pdf","5/29/2020 11:10:53 AM","5/29/2020 3:10:53 PM","5/29/2020 11:10:53 AM","5/29/2020 3:10:53 PM","3/27/2020 12:07:22 PM","3/27/2020 4:07:22 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\COVID-19 Related\Verbal Reporting of COVID-19 Results - Documentation Job Aid (25 March 2020).pdf","Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\COVID-19 Related","Verbal Reporting of COVID-19 Results - Documentation Job Aid (25 March 2020).pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Verbal Reporting of COVID-19 Results - Documentation Job Aid (25 March 2020)",,,"Verbal Reporting of COVID-19 Results - Documentation Job Aid (25 March 2020).pdf","Y:\Chief-Resident-Andrea\COVID-19 Related\Verbal Reporting of COVID-19 Results - Documentation Job Aid (25 March 2020).pdf",,"True",,".pdf","5/29/2020 11:10:54 AM","5/29/2020 3:10:54 PM","5/29/2020 11:10:54 AM","5/29/2020 3:10:54 PM","3/25/2020 10:12:55 AM","3/25/2020 2:12:55 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\COVID-19 Related\Verbal Reporting of COVID-19 Results - Documentation Job Aid (25 March 2020).pptx","Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\COVID-19 Related","Verbal Reporting of COVID-19 Results - Documentation Job Aid (25 March 2020).pptx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Verbal Reporting of COVID-19 Results - Documentation Job Aid (25 March 2020)",,,"Verbal Reporting of COVID-19 Results - Documentation Job Aid (25 March 2020).pptx","Y:\Chief-Resident-Andrea\COVID-19 Related\Verbal Reporting of COVID-19 Results - Documentation Job Aid (25 March 2020).pptx",,"True",,".pptx","5/29/2020 11:10:54 AM","5/29/2020 3:10:54 PM","5/29/2020 11:10:54 AM","5/29/2020 3:10:54 PM","3/25/2020 10:11:49 AM","3/25/2020 2:11:49 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\COVID-19 Related\WVUHS COVID Diagnosis Testing.docx","Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\COVID-19 Related","WVUHS COVID Diagnosis Testing.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","WVUHS COVID Diagnosis Testing",,,"WVUHS COVID Diagnosis Testing.docx","Y:\Chief-Resident-Andrea\COVID-19 Related\WVUHS COVID Diagnosis Testing.docx",,"True",,".docx","5/29/2020 11:10:54 AM","5/29/2020 3:10:54 PM","5/29/2020 11:10:54 AM","5/29/2020 3:10:54 PM","3/20/2020 2:37:32 PM","3/20/2020 6:37:32 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\Grand Rounds\Old grand round schedules","Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\Grand Rounds","Old grand round schedules","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","Old grand round schedules",,,"Old grand round schedules","Y:\Chief-Resident-Andrea\Grand Rounds\Old grand round schedules","Grand Rounds","True","Y:\","","5/29/2020 11:10:54 AM","5/29/2020 3:10:54 PM","5/29/2020 11:10:54 AM","5/29/2020 3:10:54 PM","5/29/2020 11:10:54 AM","5/29/2020 3:10:54 PM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\Grand Rounds\Grand rounds 2014 - 2015.xls","Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\Grand Rounds","Grand rounds 2014 - 2015.xls","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Grand rounds 2014 - 2015",,,"Grand rounds 2014 - 2015.xls","Y:\Chief-Resident-Andrea\Grand Rounds\Grand rounds 2014 - 2015.xls",,"True",,".xls","5/29/2020 11:10:54 AM","5/29/2020 3:10:54 PM","5/29/2020 11:10:54 AM","5/29/2020 3:10:54 PM","6/16/2014 4:12:34 PM","6/16/2014 8:12:34 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\Grand Rounds\Old grand round schedules\Grand Rounds 2006-2007.xls","Microsoft.PowerShell.Core\FileSystem::Y:\Chief-Resident-Andrea\Grand Rounds\Old grand round schedules","Grand Rounds 2006-2007.xls","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Grand Rounds 2006-2007",,,"Grand Rounds 2006-2007.xls","Y:\Chief-Resident-Andrea\Grand Rounds\Old grand round schedules\Grand Rounds 2006-2007.xls",,"True",,".xls","5/29/2020 11:10:54 AM","5/29/2020 3:10:54 PM","5/29/2020 11:10:54 AM","5/29/2020 3:10:54 PM","1/10/2007 8:42:24 AM","1/10/2007 1:42:24 PM","Archive, NotContentIndexed"
