#TYPE System.IO.DirectoryInfo
"PSPath","PSParentPath","PSChildName","PSDrive","PSProvider","PSIsContainer","Mode","BaseName","Target","LinkType","Name","FullName","Parent","Exists","Root","Extension","CreationTime","CreationTimeUtc","LastAccessTime","LastAccessTimeUtc","LastWriteTime","LastWriteTimeUtc","Attributes"
"Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\FINISHED PIF 2012.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS","FINISHED PIF 2012.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","FINISHED PIF 2012",,,"FINISHED PIF 2012.pdf","Y:\ACGME\PIFS\FINISHED PIF 2012.pdf",,"True",,".pdf","9/5/2014 9:48:11 AM","9/5/2014 1:48:11 PM","9/5/2014 9:48:11 AM","9/5/2014 1:48:11 PM","9/5/2014 9:47:34 AM","9/5/2014 1:47:34 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2013.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS","PIF 2013.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","PIF 2013",,,"PIF 2013.pdf","Y:\ACGME\PIFS\PIF 2013.pdf",,"True",,".pdf","11/19/2013 11:36:49 AM","11/19/2013 4:36:49 PM","11/19/2013 11:36:49 AM","11/19/2013 4:36:49 PM","11/4/2013 9:31:32 AM","11/4/2013 2:31:32 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2002\2002 PIF Corrections.doc","Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2002","2002 PIF Corrections.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","2002 PIF Corrections",,,"2002 PIF Corrections.doc","Y:\ACGME\PIFS\PIF 2002\2002 PIF Corrections.doc",,"True",,".doc","5/11/2009 3:52:19 PM","5/11/2009 7:52:19 PM","4/17/2011 6:16:45 AM","4/17/2011 10:16:45 AM","11/25/2002 9:20:54 AM","11/25/2002 2:20:54 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2002\WVU PIF 2002.doc","Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2002","WVU PIF 2002.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","WVU PIF 2002",,,"WVU PIF 2002.doc","Y:\ACGME\PIFS\PIF 2002\WVU PIF 2002.doc",,"True",,".doc","5/11/2009 3:52:19 PM","5/11/2009 7:52:19 PM","4/17/2011 6:16:45 AM","4/17/2011 10:16:45 AM","1/9/2003 1:30:50 PM","1/9/2003 6:30:50 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms","Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME","Completed forms","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","Completed forms",,,"Completed forms","Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms","PIF 2008 ACGME","True","Y:\","","11/11/2015 2:35:37 PM","11/11/2015 7:35:37 PM","11/11/2015 2:35:37 PM","11/11/2015 7:35:37 PM","10/26/2011 8:52:48 AM","10/26/2011 12:52:48 PM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME\Completed PIF for Site Visit on 2-20-2008","Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME","Completed PIF for Site Visit on 2-20-2008","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","Completed PIF for Site Visit on 2-20-2008",,,"Completed PIF for Site Visit on 2-20-2008","Y:\ACGME\PIFS\PIF 2008 ACGME\Completed PIF for Site Visit on 2-20-2008","PIF 2008 ACGME","True","Y:\","","11/11/2015 2:35:38 PM","11/11/2015 7:35:38 PM","11/3/2016 10:58:49 AM","11/3/2016 2:58:49 PM","11/3/2016 10:58:49 AM","11/3/2016 2:58:49 PM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME\Cover pages for binders","Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME","Cover pages for binders","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","Cover pages for binders",,,"Cover pages for binders","Y:\ACGME\PIFS\PIF 2008 ACGME\Cover pages for binders","PIF 2008 ACGME","True","Y:\","","11/11/2015 2:35:38 PM","11/11/2015 7:35:38 PM","11/11/2015 2:35:38 PM","11/11/2015 7:35:38 PM","10/26/2011 8:52:49 AM","10/26/2011 12:52:49 PM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME\CV","Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME","CV","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","CV",,,"CV","Y:\ACGME\PIFS\PIF 2008 ACGME\CV","PIF 2008 ACGME","True","Y:\","","11/11/2015 2:35:38 PM","11/11/2015 7:35:38 PM","11/11/2015 2:35:39 PM","11/11/2015 7:35:39 PM","10/26/2011 8:52:49 AM","10/26/2011 12:52:49 PM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME\Program Evaluations","Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME","Program Evaluations","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","Program Evaluations",,,"Program Evaluations","Y:\ACGME\PIFS\PIF 2008 ACGME\Program Evaluations","PIF 2008 ACGME","True","Y:\","","11/11/2015 2:35:39 PM","11/11/2015 7:35:39 PM","11/11/2015 2:35:39 PM","11/11/2015 7:35:39 PM","10/26/2011 8:52:49 AM","10/26/2011 12:52:49 PM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME\Letter from American Red Cross.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME","Letter from American Red Cross.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Letter from American Red Cross",,,"Letter from American Red Cross.pdf","Y:\ACGME\PIFS\PIF 2008 ACGME\Letter from American Red Cross.pdf",,"True",,".pdf","5/11/2009 3:52:27 PM","5/11/2009 7:52:27 PM","4/17/2011 6:16:45 AM","4/17/2011 10:16:45 AM","2/1/2008 11:54:44 AM","2/1/2008 4:54:44 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME\Letter with directions to Dr. Raines.doc","Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME","Letter with directions to Dr. Raines.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Letter with directions to Dr. Raines",,,"Letter with directions to Dr. Raines.doc","Y:\ACGME\PIFS\PIF 2008 ACGME\Letter with directions to Dr. Raines.doc",,"True",,".doc","5/11/2009 3:52:27 PM","5/11/2009 7:52:27 PM","4/17/2011 6:16:45 AM","4/17/2011 10:16:45 AM","2/4/2008 7:49:28 AM","2/4/2008 12:49:28 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME\Physician Faculty Information Form.doc","Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME","Physician Faculty Information Form.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Physician Faculty Information Form",,,"Physician Faculty Information Form.doc","Y:\ACGME\PIFS\PIF 2008 ACGME\Physician Faculty Information Form.doc",,"True",,".doc","5/11/2009 3:52:27 PM","5/11/2009 7:52:27 PM","4/17/2011 6:16:45 AM","4/17/2011 10:16:45 AM","12/17/2007 9:11:14 AM","12/17/2007 2:11:14 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME\RRC Site Visit Itinerary.doc","Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME","RRC Site Visit Itinerary.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","RRC Site Visit Itinerary",,,"RRC Site Visit Itinerary.doc","Y:\ACGME\PIFS\PIF 2008 ACGME\RRC Site Visit Itinerary.doc",,"True",,".doc","5/11/2009 3:52:27 PM","5/11/2009 7:52:27 PM","4/17/2011 6:16:45 AM","4/17/2011 10:16:45 AM","1/29/2008 8:35:38 AM","1/29/2008 1:35:38 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\completed forms for Numbers","Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms","completed forms for Numbers","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","completed forms for Numbers",,,"completed forms for Numbers","Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\completed forms for Numbers","Completed forms","True","Y:\","","11/11/2015 2:35:37 PM","11/11/2015 7:35:37 PM","11/11/2015 2:35:37 PM","11/11/2015 7:35:37 PM","10/26/2011 8:52:48 AM","10/26/2011 12:52:48 PM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\VA Forms","Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms","VA Forms","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","VA Forms",,,"VA Forms","Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\VA Forms","Completed forms","True","Y:\","","11/11/2015 2:35:37 PM","11/11/2015 7:35:37 PM","11/11/2015 2:35:38 PM","11/11/2015 7:35:38 PM","10/26/2011 8:52:49 AM","10/26/2011 12:52:49 PM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\Blood Banking PIF 2007.doc","Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms","Blood Banking PIF 2007.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Blood Banking PIF 2007",,,"Blood Banking PIF 2007.doc","Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\Blood Banking PIF 2007.doc",,"True",,".doc","5/11/2009 3:52:21 PM","5/11/2009 7:52:21 PM","4/17/2011 6:16:45 AM","4/17/2011 10:16:45 AM","12/11/2007 5:36:50 AM","12/11/2007 10:36:50 AM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\Chemical Pathology PIF 2007.doc","Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms","Chemical Pathology PIF 2007.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Chemical Pathology PIF 2007",,,"Chemical Pathology PIF 2007.doc","Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\Chemical Pathology PIF 2007.doc",,"True",,".doc","5/11/2009 3:52:21 PM","5/11/2009 7:52:21 PM","4/17/2011 6:16:45 AM","4/17/2011 10:16:45 AM","12/11/2007 5:37:12 AM","12/11/2007 10:37:12 AM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\Cytogenetics (2).doc","Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms","Cytogenetics (2).doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Cytogenetics (2)",,,"Cytogenetics (2).doc","Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\Cytogenetics (2).doc",,"True",,".doc","5/11/2009 3:52:22 PM","5/11/2009 7:52:22 PM","4/17/2011 6:16:45 AM","4/17/2011 10:16:45 AM","12/14/2007 1:46:56 PM","12/14/2007 6:46:56 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\Flow Cytometry-Immunology-Serology PIF 2007.doc","Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms","Flow Cytometry-Immunology-Serology PIF 2007.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Flow Cytometry-Immunology-Serology PIF 2007",,,"Flow Cytometry-Immunology-Serology PIF 2007.doc","Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\Flow Cytometry-Immunology-Serology PIF 2007.doc",,"True",,".doc","5/11/2009 3:52:22 PM","5/11/2009 7:52:22 PM","4/17/2011 6:16:45 AM","4/17/2011 10:16:45 AM","12/11/2007 5:37:34 AM","12/11/2007 10:37:34 AM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\Flow Cytometry-Immunology-Serology.doc","Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms","Flow Cytometry-Immunology-Serology.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Flow Cytometry-Immunology-Serology",,,"Flow Cytometry-Immunology-Serology.doc","Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\Flow Cytometry-Immunology-Serology.doc",,"True",,".doc","5/11/2009 3:52:22 PM","5/11/2009 7:52:22 PM","4/17/2011 6:16:46 AM","4/17/2011 10:16:46 AM","11/16/2007 6:41:08 AM","11/16/2007 11:41:08 AM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\GENERAL INFORMATION.doc","Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms","GENERAL INFORMATION.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","GENERAL INFORMATION",,,"GENERAL INFORMATION.doc","Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\GENERAL INFORMATION.doc",,"True",,".doc","5/11/2009 3:52:22 PM","5/11/2009 7:52:22 PM","4/17/2011 6:16:46 AM","4/17/2011 10:16:46 AM","12/14/2007 1:21:52 PM","12/14/2007 6:21:52 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\Management & IT.doc","Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms","Management & IT.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Management & IT",,,"Management & IT.doc","Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\Management & IT.doc",,"True",,".doc","5/11/2009 3:52:22 PM","5/11/2009 7:52:22 PM","4/17/2011 6:16:46 AM","4/17/2011 10:16:46 AM","12/17/2007 7:29:44 AM","12/17/2007 12:29:44 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\MICROBIOLOGY ROTATION.doc","Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms","MICROBIOLOGY ROTATION.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","MICROBIOLOGY ROTATION",,,"MICROBIOLOGY ROTATION.doc","Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\MICROBIOLOGY ROTATION.doc",,"True",,".doc","5/11/2009 3:52:22 PM","5/11/2009 7:52:22 PM","4/17/2011 6:16:46 AM","4/17/2011 10:16:46 AM","12/4/2007 12:50:08 PM","12/4/2007 5:50:08 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\Resident Review Autopsies (Dr. Schmidt).doc","Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms","Resident Review Autopsies (Dr. Schmidt).doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Resident Review Autopsies (Dr. Schmidt)",,,"Resident Review Autopsies (Dr. Schmidt).doc","Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\Resident Review Autopsies (Dr. Schmidt).doc",,"True",,".doc","5/11/2009 3:52:22 PM","5/11/2009 7:52:22 PM","4/17/2011 6:16:46 AM","4/17/2011 10:16:46 AM","12/27/2007 10:18:10 AM","12/27/2007 3:18:10 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\resident rotations  clinical labs.doc","Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms","resident rotations  clinical labs.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","resident rotations  clinical labs",,,"resident rotations  clinical labs.doc","Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\resident rotations  clinical labs.doc",,"True",,".doc","5/11/2009 3:52:22 PM","5/11/2009 7:52:22 PM","4/17/2011 6:16:46 AM","4/17/2011 10:16:46 AM","2/5/2008 12:52:04 PM","2/5/2008 5:52:04 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\resident rotations in Hemostasis and coagulation.doc","Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms","resident rotations in Hemostasis and coagulation.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","resident rotations in Hemostasis and coagulation",,,"resident rotations in Hemostasis and coagulation.doc","Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\resident rotations in Hemostasis and coagulation.doc",,"True",,".doc","5/11/2009 3:52:22 PM","5/11/2009 7:52:22 PM","4/17/2011 6:16:46 AM","4/17/2011 10:16:46 AM","12/5/2007 12:25:12 PM","12/5/2007 5:25:12 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\completed forms for Numbers\A - Blood Banking.doc","Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\completed forms for Numbers","A - Blood Banking.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","A - Blood Banking",,,"A - Blood Banking.doc","Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\completed forms for Numbers\A - Blood Banking.doc",,"True",,".doc","5/11/2009 3:52:19 PM","5/11/2009 7:52:19 PM","4/17/2011 6:16:46 AM","4/17/2011 10:16:46 AM","11/19/2007 9:17:18 AM","11/19/2007 2:17:18 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\completed forms for Numbers\B - Medical Microbiology.doc","Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\completed forms for Numbers","B - Medical Microbiology.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","B - Medical Microbiology",,,"B - Medical Microbiology.doc","Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\completed forms for Numbers\B - Medical Microbiology.doc",,"True",,".doc","5/11/2009 3:52:19 PM","5/11/2009 7:52:19 PM","4/17/2011 6:16:46 AM","4/17/2011 10:16:46 AM","11/15/2007 10:55:36 AM","11/15/2007 3:55:36 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\completed forms for Numbers\C - Chemical Pathology.doc","Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\completed forms for Numbers","C - Chemical Pathology.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","C - Chemical Pathology",,,"C - Chemical Pathology.doc","Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\completed forms for Numbers\C - Chemical Pathology.doc",,"True",,".doc","5/11/2009 3:52:20 PM","5/11/2009 7:52:20 PM","4/17/2011 6:16:46 AM","4/17/2011 10:16:46 AM","11/19/2007 9:17:34 AM","11/19/2007 2:17:34 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\completed forms for Numbers\D - Hematology and Coagulation.doc","Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\completed forms for Numbers","D - Hematology and Coagulation.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","D - Hematology and Coagulation",,,"D - Hematology and Coagulation.doc","Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\completed forms for Numbers\D - Hematology and Coagulation.doc",,"True",,".doc","5/11/2009 3:52:20 PM","5/11/2009 7:52:20 PM","4/17/2011 6:16:46 AM","4/17/2011 10:16:46 AM","11/19/2007 9:18:12 AM","11/19/2007 2:18:12 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\completed forms for Numbers\E - Cytogenetics.doc","Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\completed forms for Numbers","E - Cytogenetics.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","E - Cytogenetics",,,"E - Cytogenetics.doc","Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\completed forms for Numbers\E - Cytogenetics.doc",,"True",,".doc","5/11/2009 3:52:20 PM","5/11/2009 7:52:20 PM","4/17/2011 6:16:46 AM","4/17/2011 10:16:46 AM","11/19/2007 9:15:48 AM","11/19/2007 2:15:48 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\completed forms for Numbers\F - Flow Cytometry-Immunology-Serology.doc","Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\completed forms for Numbers","F - Flow Cytometry-Immunology-Serology.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","F - Flow Cytometry-Immunology-Serology",,,"F - Flow Cytometry-Immunology-Serology.doc","Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\completed forms for Numbers\F - Flow Cytometry-Immunology-Serology.doc",,"True",,".doc","5/11/2009 3:52:20 PM","5/11/2009 7:52:20 PM","4/17/2011 6:16:46 AM","4/17/2011 10:16:46 AM","12/4/2007 1:50:58 PM","12/4/2007 6:50:58 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\completed forms for Numbers\G - Urinalysis and Medical Microscopy.doc","Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\completed forms for Numbers","G - Urinalysis and Medical Microscopy.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","G - Urinalysis and Medical Microscopy",,,"G - Urinalysis and Medical Microscopy.doc","Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\completed forms for Numbers\G - Urinalysis and Medical Microscopy.doc",,"True",,".doc","5/11/2009 3:52:20 PM","5/11/2009 7:52:20 PM","4/17/2011 6:16:46 AM","4/17/2011 10:16:46 AM","11/12/2007 8:10:16 AM","11/12/2007 1:10:16 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\completed forms for Numbers\H - Molecular Pathology.doc","Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\completed forms for Numbers","H - Molecular Pathology.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","H - Molecular Pathology",,,"H - Molecular Pathology.doc","Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\completed forms for Numbers\H - Molecular Pathology.doc",,"True",,".doc","5/11/2009 3:52:20 PM","5/11/2009 7:52:20 PM","4/17/2011 6:16:46 AM","4/17/2011 10:16:46 AM","11/12/2007 8:10:38 AM","11/12/2007 1:10:38 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\completed forms for Numbers\I - Laborary Management and Information  Systems.doc","Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\completed forms for Numbers","I - Laborary Management and Information  Systems.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","I - Laborary Management and Information  Systems",,,"I - Laborary Management and Information  Systems.doc","Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\completed forms for Numbers\I - Laborary Management and Information  Systems.doc",,"True",,".doc","5/11/2009 3:52:20 PM","5/11/2009 7:52:20 PM","4/17/2011 6:16:46 AM","4/17/2011 10:16:46 AM","12/4/2007 1:41:14 PM","12/4/2007 6:41:14 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\VA Forms\Autopsy - WVU.doc","Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\VA Forms","Autopsy - WVU.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Autopsy - WVU",,,"Autopsy - WVU.doc","Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\VA Forms\Autopsy - WVU.doc",,"True",,".doc","5/11/2009 3:52:20 PM","5/11/2009 7:52:20 PM","4/17/2011 6:16:46 AM","4/17/2011 10:16:46 AM","11/28/2007 6:30:08 AM","11/28/2007 11:30:08 AM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\VA Forms\Blood Banking.doc","Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\VA Forms","Blood Banking.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Blood Banking",,,"Blood Banking.doc","Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\VA Forms\Blood Banking.doc",,"True",,".doc","5/11/2009 3:52:20 PM","5/11/2009 7:52:20 PM","4/17/2011 6:16:46 AM","4/17/2011 10:16:46 AM","11/28/2007 8:36:06 AM","11/28/2007 1:36:06 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\VA Forms\Chemical Pathology.doc","Microsoft.PowerShell.Core\FileSystem::Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\VA Forms","Chemical Pathology.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Chemical Pathology",,,"Chemical Pathology.doc","Y:\ACGME\PIFS\PIF 2008 ACGME\Completed forms\VA Forms\Chemical Pathology.doc",,"True",,".doc","5/11/2009 3:52:20 PM","5/11/2009 7:52:20 PM","4/17/2011 6:16:46 AM","4/17/2011 10:16:46 AM","11/28/2007 8:35:54 AM","11/28/2007 1:35:54 PM","Archive, NotContentIndexed"
