#TYPE System.IO.FileInfo
"PSPath","PSParentPath","PSChildName","PSDrive","PSProvider","PSIsContainer","Mode","VersionInfo","BaseName","Target","LinkType","Name","Length","DirectoryName","Directory","IsReadOnly","Exists","FullName","Extension","CreationTime","CreationTimeUtc","LastAccessTime","LastAccessTimeUtc","LastWriteTime","LastWriteTimeUtc","Attributes"
"Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Admissions\2020-2021 Application Cycle\Admissions 2020-2021CAMA.xlsx","Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Admissions\2020-2021 Application Cycle","Admissions 2020-2021CAMA.xlsx","Microsoft.PowerShell.Core\FileSystem","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             \\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Admissions\2020-2021 Application Cycle\Admissions 2020-2021CAMA.xlsx
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","Admissions 2020-2021CAMA",,,"Admissions 2020-2021CAMA.xlsx","78744","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Admissions\2020-2021 Application Cycle","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Admissions\2020-2021 Application Cycle","False","True","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Admissions\2020-2021 Application Cycle\Admissions 2020-2021CAMA.xlsx",".xlsx","8/31/2020 8:48:38 AM","8/31/2020 12:48:38 PM","1/22/2021 3:56:34 PM","1/22/2021 8:56:34 PM","1/22/2021 3:56:34 PM","1/22/2021 8:56:34 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Admissions\2020-2021 Application Cycle\Ballots\1.29.21 Applicant Interview Ballot.docx","Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Admissions\2020-2021 Application Cycle\Ballots","1.29.21 Applicant Interview Ballot.docx","Microsoft.PowerShell.Core\FileSystem","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             \\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Admissions\2020-2021 Application Cycle\Ballots\1.29.21 Applicant Interview Ballot.docx
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","1.29.21 Applicant Interview Ballot",,,"1.29.21 Applicant Interview Ballot.docx","20971","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Admissions\2020-2021 Application Cycle\Ballots","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Admissions\2020-2021 Application Cycle\Ballots","False","True","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Admissions\2020-2021 Application Cycle\Ballots\1.29.21 Applicant Interview Ballot.docx",".docx","1/25/2021 9:13:50 AM","1/25/2021 2:13:50 PM","1/25/2021 9:14:24 AM","1/25/2021 2:14:24 PM","1/25/2021 9:14:23 AM","1/25/2021 2:14:23 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Admissions\2020-2021 Application Cycle\Folders\Large-Label-1.29.21.xls","Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Admissions\2020-2021 Application Cycle\Folders","Large-Label-1.29.21.xls","Microsoft.PowerShell.Core\FileSystem","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             \\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Admissions\2020-2021 Application Cycle\Folders\Large-Label-1.29.21.xls
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","Large-Label-1.29.21",,,"Large-Label-1.29.21.xls","57344","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Admissions\2020-2021 Application Cycle\Folders","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Admissions\2020-2021 Application Cycle\Folders","False","True","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Admissions\2020-2021 Application Cycle\Folders\Large-Label-1.29.21.xls",".xls","1/25/2021 8:42:20 AM","1/25/2021 1:42:20 PM","1/25/2021 8:46:11 AM","1/25/2021 1:46:11 PM","1/25/2021 8:46:11 AM","1/25/2021 1:46:11 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Admissions\2020-2021 Application Cycle\Folders\Small-Label-1.29.21.xls","Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Admissions\2020-2021 Application Cycle\Folders","Small-Label-1.29.21.xls","Microsoft.PowerShell.Core\FileSystem","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             \\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Admissions\2020-2021 Application Cycle\Folders\Small-Label-1.29.21.xls
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","Small-Label-1.29.21",,,"Small-Label-1.29.21.xls","57856","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Admissions\2020-2021 Application Cycle\Folders","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Admissions\2020-2021 Application Cycle\Folders","False","True","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Admissions\2020-2021 Application Cycle\Folders\Small-Label-1.29.21.xls",".xls","1/25/2021 8:52:21 AM","1/25/2021 1:52:21 PM","1/25/2021 8:52:21 AM","1/25/2021 1:52:21 PM","1/25/2021 8:52:20 AM","1/25/2021 1:52:20 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Admissions\2020-2021 Application Cycle\Greensheets and Notes\1.29.21 Greensheets.docx","Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Admissions\2020-2021 Application Cycle\Greensheets and Notes","1.29.21 Greensheets.docx","Microsoft.PowerShell.Core\FileSystem","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             \\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Admissions\2020-2021 Application Cycle\Greensheets and Notes\1.29.21 Greensheets.docx
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","1.29.21 Greensheets",,,"1.29.21 Greensheets.docx","73972","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Admissions\2020-2021 Application Cycle\Greensheets and Notes","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Admissions\2020-2021 Application Cycle\Greensheets and Notes","False","True","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Admissions\2020-2021 Application Cycle\Greensheets and Notes\1.29.21 Greensheets.docx",".docx","1/25/2021 7:33:12 AM","1/25/2021 12:33:12 PM","1/25/2021 8:05:18 AM","1/25/2021 1:05:18 PM","1/25/2021 8:05:17 AM","1/25/2021 1:05:17 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Admissions\2020-2021 Application Cycle\Greensheets and Notes\1.29.21 Note Pages.docx","Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Admissions\2020-2021 Application Cycle\Greensheets and Notes","1.29.21 Note Pages.docx","Microsoft.PowerShell.Core\FileSystem","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             \\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Admissions\2020-2021 Application Cycle\Greensheets and Notes\1.29.21 Note Pages.docx
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","1.29.21 Note Pages",,,"1.29.21 Note Pages.docx","89470","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Admissions\2020-2021 Application Cycle\Greensheets and Notes","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Admissions\2020-2021 Application Cycle\Greensheets and Notes","False","True","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Admissions\2020-2021 Application Cycle\Greensheets and Notes\1.29.21 Note Pages.docx",".docx","1/25/2021 8:36:18 AM","1/25/2021 1:36:18 PM","1/25/2021 8:37:18 AM","1/25/2021 1:37:18 PM","1/25/2021 8:37:17 AM","1/25/2021 1:37:17 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Admissions\2020-2021 Application Cycle\Greensheets and Notes\Admissions 2020-2021 - Master Score Sheet.docx","Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Admissions\2020-2021 Application Cycle\Greensheets and Notes","Admissions 2020-2021 - Master Score Sheet.docx","Microsoft.PowerShell.Core\FileSystem","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             \\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Admissions\2020-2021 Application Cycle\Greensheets and Notes\Admissions 2020-2021 - Master Score Sheet.docx
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","Admissions 2020-2021 - Master Score Sheet",,,"Admissions 2020-2021 - Master Score Sheet.docx","31365","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Admissions\2020-2021 Application Cycle\Greensheets and Notes","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Admissions\2020-2021 Application Cycle\Greensheets and Notes","False","True","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Admissions\2020-2021 Application Cycle\Greensheets and Notes\Admissions 2020-2021 - Master Score Sheet.docx",".docx","9/21/2020 8:28:34 AM","9/21/2020 12:28:34 PM","1/25/2021 8:32:45 AM","1/25/2021 1:32:45 PM","1/25/2021 8:32:44 AM","1/25/2021 1:32:44 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Admissions\2020-2021 Application Cycle\Greensheets and Notes\Greensheet-data-1.29.21.xls","Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Admissions\2020-2021 Application Cycle\Greensheets and Notes","Greensheet-data-1.29.21.xls","Microsoft.PowerShell.Core\FileSystem","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             \\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Admissions\2020-2021 Application Cycle\Greensheets and Notes\Greensheet-data-1.29.21.xls
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","Greensheet-data-1.29.21",,,"Greensheet-data-1.29.21.xls","60928","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Admissions\2020-2021 Application Cycle\Greensheets and Notes","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Admissions\2020-2021 Application Cycle\Greensheets and Notes","False","True","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Admissions\2020-2021 Application Cycle\Greensheets and Notes\Greensheet-data-1.29.21.xls",".xls","1/25/2021 7:27:30 AM","1/25/2021 12:27:30 PM","1/25/2021 7:27:30 AM","1/25/2021 12:27:30 PM","1/25/2021 7:27:30 AM","1/25/2021 12:27:30 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Admissions\2020-2021 Application Cycle\Interview Day Gold Sheet\Interview Day gold 1.29.21.docx","Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Admissions\2020-2021 Application Cycle\Interview Day Gold Sheet","Interview Day gold 1.29.21.docx","Microsoft.PowerShell.Core\FileSystem","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             \\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Admissions\2020-2021 Application Cycle\Interview Day Gold Sheet\Interview Day gold 1.29.21.docx
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","Interview Day gold 1.29.21",,,"Interview Day gold 1.29.21.docx","15998","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Admissions\2020-2021 Application Cycle\Interview Day Gold Sheet","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Admissions\2020-2021 Application Cycle\Interview Day Gold Sheet","False","True","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Admissions\2020-2021 Application Cycle\Interview Day Gold Sheet\Interview Day gold 1.29.21.docx",".docx","1/25/2021 8:22:25 AM","1/25/2021 1:22:25 PM","1/25/2021 8:56:06 AM","1/25/2021 1:56:06 PM","1/25/2021 8:56:06 AM","1/25/2021 1:56:06 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Admissions\2020-2021 Application Cycle\Writing Assessment\Interview Essay 1.29.21.docx","Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Admissions\2020-2021 Application Cycle\Writing Assessment","Interview Essay 1.29.21.docx","Microsoft.PowerShell.Core\FileSystem","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             \\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Admissions\2020-2021 Application Cycle\Writing Assessment\Interview Essay 1.29.21.docx
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","Interview Essay 1.29.21",,,"Interview Essay 1.29.21.docx","13830","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Admissions\2020-2021 Application Cycle\Writing Assessment","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Admissions\2020-2021 Application Cycle\Writing Assessment","False","True","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Admissions\2020-2021 Application Cycle\Writing Assessment\Interview Essay 1.29.21.docx",".docx","1/25/2021 9:18:10 AM","1/25/2021 2:18:10 PM","1/25/2021 9:18:10 AM","1/25/2021 2:18:10 PM","1/25/2021 9:18:09 AM","1/25/2021 2:18:09 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Confidential Admissions Information\2020-2021 Minutes\1.22.21 Minutes.docx","Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Confidential Admissions Information\2020-2021 Minutes","1.22.21 Minutes.docx","Microsoft.PowerShell.Core\FileSystem","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             \\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Confidential Admissions Information\2020-2021 Minutes\1.22.21 Minutes.docx
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","1.22.21 Minutes",,,"1.22.21 Minutes.docx","25584","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Confidential Admissions Information\2020-2021 Minutes","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Confidential Admissions Information\2020-2021 Minutes","False","True","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\Confidential Admissions Information\2020-2021 Minutes\1.22.21 Minutes.docx",".docx","1/25/2021 10:12:53 AM","1/25/2021 3:12:53 PM","1/25/2021 11:19:00 AM","1/25/2021 4:19:00 PM","1/25/2021 11:18:59 AM","1/25/2021 4:18:59 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DeansOffice\Accounting and Finance Dental Corp\Accounts Payable\UHA-Accounts Payable Invoices\Cintas\Cintas 4068917003.pdf","Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DeansOffice\Accounting and Finance Dental Corp\Accounts Payable\UHA-Accounts Payable Invoices\Cintas","Cintas 4068917003.pdf","Microsoft.PowerShell.Core\FileSystem","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             \\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DeansOffice\Accounting and Finance Dental Corp\Accounts Payable\UHA-Accounts Payable Invoices\Cintas\Cintas 4068917003.pdf
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","Cintas 4068917003",,,"Cintas 4068917003.pdf","228142","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DeansOffice\Accounting and Finance Dental Corp\Accounts Payable\UHA-Accounts Payable Invoices\Cintas","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DeansOffice\Accounting and Finance Dental Corp\Accounts Payable\UHA-Accounts Payable Invoices\Cintas","False","True","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DeansOffice\Accounting and Finance Dental Corp\Accounts Payable\UHA-Accounts Payable Invoices\Cintas\Cintas 4068917003.pdf",".pdf","1/22/2021 2:27:19 PM","1/22/2021 7:27:19 PM","1/22/2021 2:27:19 PM","1/22/2021 7:27:19 PM","1/22/2021 2:27:03 PM","1/22/2021 7:27:03 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DeansOffice\Accounting and Finance Dental Corp\Accounts Payable\UHA-Accounts Payable Invoices\Cintas\Cintas 4069652644.pdf","Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DeansOffice\Accounting and Finance Dental Corp\Accounts Payable\UHA-Accounts Payable Invoices\Cintas","Cintas 4069652644.pdf","Microsoft.PowerShell.Core\FileSystem","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             \\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DeansOffice\Accounting and Finance Dental Corp\Accounts Payable\UHA-Accounts Payable Invoices\Cintas\Cintas 4069652644.pdf
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","Cintas 4069652644",,,"Cintas 4069652644.pdf","277176","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DeansOffice\Accounting and Finance Dental Corp\Accounts Payable\UHA-Accounts Payable Invoices\Cintas","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DeansOffice\Accounting and Finance Dental Corp\Accounts Payable\UHA-Accounts Payable Invoices\Cintas","False","True","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DeansOffice\Accounting and Finance Dental Corp\Accounts Payable\UHA-Accounts Payable Invoices\Cintas\Cintas 4069652644.pdf",".pdf","1/22/2021 2:26:12 PM","1/22/2021 7:26:12 PM","1/22/2021 2:26:12 PM","1/22/2021 7:26:12 PM","1/22/2021 2:25:32 PM","1/22/2021 7:25:32 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DeansOffice\Accounting and Finance Dental Corp\COVID19\WVU.xlsx","Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DeansOffice\Accounting and Finance Dental Corp\COVID19","WVU.xlsx","Microsoft.PowerShell.Core\FileSystem","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             \\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DeansOffice\Accounting and Finance Dental Corp\COVID19\WVU.xlsx
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","WVU",,,"WVU.xlsx","19988","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DeansOffice\Accounting and Finance Dental Corp\COVID19","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DeansOffice\Accounting and Finance Dental Corp\COVID19","False","True","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DeansOffice\Accounting and Finance Dental Corp\COVID19\WVU.xlsx",".xlsx","1/24/2021 8:34:03 PM","1/25/2021 1:34:03 AM","1/24/2021 8:34:03 PM","1/25/2021 1:34:03 AM","1/24/2021 8:34:03 PM","1/25/2021 1:34:03 AM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DeansOffice\Accounting and Finance Dental Corp\COVID19\WVUDC Rent Building 7090 April-Oct 2020.pdf","Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DeansOffice\Accounting and Finance Dental Corp\COVID19","WVUDC Rent Building 7090 April-Oct 2020.pdf","Microsoft.PowerShell.Core\FileSystem","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             \\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DeansOffice\Accounting and Finance Dental Corp\COVID19\WVUDC Rent Building 7090 April-Oct 2020.pdf
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","WVUDC Rent Building 7090 April-Oct 2020",,,"WVUDC Rent Building 7090 April-Oct 2020.pdf","10028","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DeansOffice\Accounting and Finance Dental Corp\COVID19","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DeansOffice\Accounting and Finance Dental Corp\COVID19","False","True","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DeansOffice\Accounting and Finance Dental Corp\COVID19\WVUDC Rent Building 7090 April-Oct 2020.pdf",".pdf","1/24/2021 8:13:28 PM","1/25/2021 1:13:28 AM","1/24/2021 8:13:28 PM","1/25/2021 1:13:28 AM","1/24/2021 8:13:28 PM","1/25/2021 1:13:28 AM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DeansOffice\Accounting and Finance Dental Corp\COVID19\WVUDC Utilities April -Oct 2020.xlsx","Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DeansOffice\Accounting and Finance Dental Corp\COVID19","WVUDC Utilities April -Oct 2020.xlsx","Microsoft.PowerShell.Core\FileSystem","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             \\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DeansOffice\Accounting and Finance Dental Corp\COVID19\WVUDC Utilities April -Oct 2020.xlsx
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","WVUDC Utilities April -Oct 2020",,,"WVUDC Utilities April -Oct 2020.xlsx","20014","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DeansOffice\Accounting and Finance Dental Corp\COVID19","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DeansOffice\Accounting and Finance Dental Corp\COVID19","False","True","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DeansOffice\Accounting and Finance Dental Corp\COVID19\WVUDC Utilities April -Oct 2020.xlsx",".xlsx","1/24/2021 8:36:51 PM","1/25/2021 1:36:51 AM","1/24/2021 8:36:51 PM","1/25/2021 1:36:51 AM","1/24/2021 8:36:50 PM","1/25/2021 1:36:50 AM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DeansOffice\Accounting and Finance Dental Corp\COVID19\CARES Loan\Payroll Protection Program\Forgiveness Application\DC Costing 0508 10092020.xlsx","Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DeansOffice\Accounting and Finance Dental Corp\COVID19\CARES Loan\Payroll Protection Program\Forgiveness Application","DC Costing 0508 10092020.xlsx","Microsoft.PowerShell.Core\FileSystem","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             \\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DeansOffice\Accounting and Finance Dental Corp\COVID19\CARES Loan\Payroll Protection Program\Forgiveness Application\DC Costing 0508 10092020.xlsx
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","DC Costing 0508 10092020",,,"DC Costing 0508 10092020.xlsx","19368","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DeansOffice\Accounting and Finance Dental Corp\COVID19\CARES Loan\Payroll Protection Program\Forgiveness Application","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DeansOffice\Accounting and Finance Dental Corp\COVID19\CARES Loan\Payroll Protection Program\Forgiveness Application","False","True","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DeansOffice\Accounting and Finance Dental Corp\COVID19\CARES Loan\Payroll Protection Program\Forgiveness Application\DC Costing 0508 10092020.xlsx",".xlsx","1/25/2021 10:03:59 AM","1/25/2021 3:03:59 PM","1/25/2021 11:15:54 AM","1/25/2021 4:15:54 PM","1/25/2021 11:15:54 AM","1/25/2021 4:15:54 PM","Archive, NotContentIndexed"
